baseline,baseline_commitment_debt_end,baseline_config_id,baseline_core_dominates_ccpb,baseline_deferred_ratio,baseline_fce,baseline_progress,baseline_rejected_ratio,baseline_resource_reservation_waste,ccpb_commitment_debt_end,ccpb_config_id,ccpb_deferred_ratio,ccpb_fce,ccpb_progress,ccpb_rejected_ratio,ccpb_resource_reservation_waste,regime,split
fastest_broadcast,47.879375,fastest_broadcast_cfg016,0,0.0,53.97716,22.869055,0.0,0.8747500000000001,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
pressure_backpressure,14.4884,pressure_backpressure_cfg004,0,0.3888888888888889,41.4426,21.753825000000003,0.0,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
pressure_backpressure,17.15248,pressure_backpressure_cfg006,0,0.2638888888888889,40.0503,22.765227750000005,0.0,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
pressure_backpressure,14.4884,pressure_backpressure_cfg007,0,0.4166666666666667,30.139499999999998,22.172243000000005,0.0,0.0,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
pressure_backpressure,22.06663,pressure_backpressure_cfg016,0,0.0,46.477569999999986,21.057609250000006,0.0,3.936375,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
semantic_value,476.862375,semantic_value_cfg005,0,0.08333333333333333,77.67479999999998,28.251540000000006,0.0,8.7475,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
semantic_value,56.729225,semantic_value_cfg018,0,0.027777777777777776,37.25702,25.456870000000002,0.0,2.9654499999999997,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
semantic_value,41.377475,semantic_value_cfg023,0,0.1111111111111111,37.00704,25.264150000000008,0.0,2.9654499999999997,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
state_aware_aoii,16.3871,state_aware_aoii_cfg005,0,0.6944444444444444,7.9843,20.155800000000003,0.0,0.0,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
state_aware_aoii,13.0782,state_aware_aoii_cfg015,0,0.875,0.0,10.1952,0.0,0.0,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
static_cpb,33.6814,static_cpb_cfg000,0,0.08333333333333333,41.4746,21.832000000000004,0.20833333333333334,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
static_cpb,26.6786,static_cpb_cfg006,0,0.09722222222222222,36.8904,23.464300000000005,0.16666666666666666,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
static_cpb,23.0406,static_cpb_cfg007,0,0.09722222222222222,36.6644,24.477400000000006,0.16666666666666666,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
static_cpb,46.2406,static_cpb_cfg022,0,0.08333333333333333,41.7006,23.49460000000001,0.16666666666666666,3.541,9.27505,progress_guarded_cpb_cfg004,0.027777777777777776,35.31714000000001,22.612135000000002,0.1388888888888889,0.8747500000000001,feasible,test_id
action_admission,34.79829,action_admission_cfg010,0,0.08333333333333333,49.22766,25.025055000000002,0.09722222222222222,4.06165,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
action_admission,29.808765,action_admission_cfg018,0,0.08333333333333333,51.1751,25.025055000000002,0.09722222222222222,4.06165,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
action_admission,29.808765,action_admission_cfg020,0,0.08333333333333333,48.74598,25.025055000000002,0.09722222222222222,4.06165,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
closed_loop_cpb,14.4328,closed_loop_cpb_cfg002,0,0.05555555555555555,45.814,24.53191500000001,0.09722222222222222,3.4699,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
closed_loop_cpb,11.7985,closed_loop_cpb_cfg005,0,0.05555555555555555,34.67518000000001,24.323865000000005,0.1111111111111111,0.8747500000000001,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
closed_loop_cpb,9.27505,closed_loop_cpb_cfg007,0,0.027777777777777776,34.86424000000001,22.61991,0.125,0.8747500000000001,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
closed_loop_cpb,18.250395,closed_loop_cpb_cfg016,0,0.05555555555555555,58.47990000000001,24.145720000000004,0.09722222222222222,6.6568000000000005,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
fastest_broadcast,47.80995,fastest_broadcast_cfg000,0,0.0,46.26259999999999,22.869055,0.0,0.8747500000000001,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
fastest_broadcast,424.29015,fastest_broadcast_cfg005,0,0.0,58.512679999999996,28.50580000000001,0.0,6.15235,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
fastest_broadcast,47.344925,fastest_broadcast_cfg008,0,0.0,54.13132,22.859875,0.0,0.8747500000000001,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
fastest_broadcast,47.879375,fastest_broadcast_cfg016,0,0.0,53.97716,22.869055,0.0,0.8747500000000001,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
pressure_backpressure,14.4884,pressure_backpressure_cfg004,0,0.3888888888888889,41.4426,21.753825000000003,0.0,3.541,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
pressure_backpressure,17.15248,pressure_backpressure_cfg006,0,0.2638888888888889,40.0503,22.765227750000005,0.0,3.541,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
pressure_backpressure,14.4884,pressure_backpressure_cfg007,0,0.4166666666666667,30.139499999999998,22.172243000000005,0.0,0.0,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
pressure_backpressure,22.06663,pressure_backpressure_cfg016,0,0.0,46.477569999999986,21.057609250000006,0.0,3.936375,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
semantic_value,476.862375,semantic_value_cfg005,0,0.08333333333333333,77.67479999999998,28.251540000000006,0.0,8.7475,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
semantic_value,56.729225,semantic_value_cfg018,0,0.027777777777777776,37.25702,25.456870000000002,0.0,2.9654499999999997,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
semantic_value,41.377475,semantic_value_cfg023,0,0.1111111111111111,37.00704,25.264150000000008,0.0,2.9654499999999997,9.27505,progress_guarded_cpb_cfg005,0.08333333333333333,30.388540000000006,23.674615000000006,0.1111111111111111,0.8747500000000001,feasible,test_id
