commitment_debt_end,deferred_ratio,false_commitment_exposure,generated,policy_config_id,policy_name,rejected_ratio,resource_reservation_waste,selection_split,true_progress,validation_pareto
12.71071009,0.11805555555555555,61.55452794999999,144.0,progress_guarded_cpb_cfg011,progress_guarded_cpb,0.125,2.1384225,validation,34.402586,1
20.50425045,0.1388888888888889,75.95873765,144.0,progress_guarded_cpb_cfg012,progress_guarded_cpb,0.125,2.0387925,validation,35.9932558,1
17.0914146,0.0625,69.94649185,144.0,progress_guarded_cpb_cfg013,progress_guarded_cpb,0.1111111111111111,2.9261915,validation,33.8009944,1
15.426142946666667,0.1597222222222222,73.5859296,144.0,progress_guarded_cpb_cfg014,progress_guarded_cpb,0.16666666666666666,1.1724999999999999,validation,35.5593464,1
14.961823673333333,0.1111111111111111,66.33648059999999,144.0,progress_guarded_cpb_cfg015,progress_guarded_cpb,0.125,5.5003525,validation,34.9062548,1
21.556873633333336,0.13194444444444445,59.876565,144.0,progress_guarded_cpb_cfg016,progress_guarded_cpb,0.08333333333333333,2.1036915,validation,34.629046,1
15.812237996666667,0.1597222222222222,59.04753289999999,144.0,progress_guarded_cpb_cfg017,progress_guarded_cpb,0.1527777777777778,4.3225,validation,34.7275962,1
27.517139236666665,0.16666666666666666,65.12341219999999,144.0,progress_guarded_cpb_cfg018,progress_guarded_cpb,0.05555555555555555,2.0387925,validation,34.9016596,1
22.649049666666667,0.1875,66.01462464999999,144.0,progress_guarded_cpb_cfg020,progress_guarded_cpb,0.09722222222222222,1.1724999999999999,validation,35.8932094,1
16.90086956,0.11805555555555555,72.4411138,144.0,progress_guarded_cpb_cfg021,progress_guarded_cpb,0.1388888888888889,2.0387925,validation,35.668980399999995,1
18.99358527,0.05555555555555555,68.13952359999999,144.0,progress_guarded_cpb_cfg022,progress_guarded_cpb,0.10416666666666667,2.9261915,validation,34.027338400000005,1
15.368987420000002,0.1527777777777778,62.0868416,144.0,progress_guarded_cpb_cfg023,progress_guarded_cpb,0.1597222222222222,4.3225,validation,37.070948,1
787.74911801,0.0,178.5583264,144.0,semantic_value_cfg001,semantic_value,0.0,29.261915000000002,validation,58.420099199999996,1
736.4561655933334,0.0,177.5401368,144.0,semantic_value_cfg002,semantic_value,0.0,29.261915000000002,validation,58.3467042,1
800.65497088,0.0,179.39299880000002,144.0,semantic_value_cfg003,semantic_value,0.0,29.261915000000002,validation,58.51436699999999,1
732.2326799399999,0.020833333333333332,177.36761845,144.0,semantic_value_cfg004,semantic_value,0.0,29.261915000000002,validation,58.3467042,1
794.7253335466667,0.020833333333333332,179.22048045000003,144.0,semantic_value_cfg005,semantic_value,0.0,29.261915000000002,validation,58.51436699999999,1
776.5419733366666,0.034722222222222224,178.26683235000002,144.0,semantic_value_cfg006,semantic_value,0.0,29.261915000000002,validation,58.420099199999996,1
718.5892499966667,0.05555555555555555,177.0394905,144.0,semantic_value_cfg007,semantic_value,0.0,29.261915000000002,validation,58.3467042,1
652.3247298033334,0.0,151.1781484,144.0,semantic_value_cfg009,semantic_value,0.0,21.466061000000003,validation,57.843679800000004,1
587.9739884,0.0,133.2019784,144.0,semantic_value_cfg010,semantic_value,0.0,19.367954,validation,57.7352118,1
686.4507395333334,0.0,177.1340702,144.0,semantic_value_cfg011,semantic_value,0.0,29.261915000000002,validation,57.961579799999996,1
583.7505027466667,0.020833333333333332,133.02946005,144.0,semantic_value_cfg012,semantic_value,0.0,19.367954,validation,57.7352118,1
680.5211022033334,0.020833333333333332,176.96155185,144.0,semantic_value_cfg013,semantic_value,0.0,29.261915000000002,validation,57.961579799999996,1
641.11758513,0.034722222222222224,150.88665435000001,144.0,semantic_value_cfg014,semantic_value,0.0,21.466061000000003,validation,57.843679800000004,1
570.1070728033333,0.05555555555555555,132.7013321,144.0,semantic_value_cfg015,semantic_value,0.0,19.367954,validation,57.7352118,1
481.17816766000004,0.0,132.685741,144.0,semantic_value_cfg017,semantic_value,0.0,19.367954,validation,55.458391799999994,1
413.3143122033334,0.0,101.72470059999999,144.0,semantic_value_cfg018,semantic_value,0.0,15.862904,validation,53.579117999999994,1
502.8213875933333,0.0,133.2019784,144.0,semantic_value_cfg019,semantic_value,0.0,19.367954,validation,56.28701279999999,1
409.84784321333336,0.020833333333333332,101.55218224999999,144.0,semantic_value_cfg020,semantic_value,0.0,15.862904,validation,53.579117999999994,1
496.89175026333334,0.020833333333333332,133.02946005,144.0,semantic_value_cfg021,semantic_value,0.0,19.367954,validation,56.28701279999999,1
469.97102298000004,0.034722222222222224,132.39424695,144.0,semantic_value_cfg022,semantic_value,0.0,19.367954,validation,55.458391799999994,1
399.40615494,0.05555555555555555,101.22405429999999,144.0,semantic_value_cfg023,semantic_value,0.0,15.862904,validation,53.579117999999994,1
440.4761338766666,0.4722222222222222,57.210317749999994,144.0,state_aware_aoii_cfg005,state_aware_aoii,0.0,15.6195,validation,50.412099999999995,1
440.4761338766666,0.4722222222222222,57.210317749999994,144.0,state_aware_aoii_cfg006,state_aware_aoii,0.0,15.6195,validation,50.412099999999995,1
383.8926455033333,0.5208333333333334,56.950034499999994,144.0,state_aware_aoii_cfg007,state_aware_aoii,0.0,15.6195,validation,49.180036,1
63.02364616333333,0.7083333333333334,20.57244,144.0,state_aware_aoii_cfg015,state_aware_aoii,0.0,8.225,validation,37.164676,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg016,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg017,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg018,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg019,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg020,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg021,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg022,state_aware_aoii,0.0,0.0,validation,19.14034,1
10.597352713333335,0.8958333333333334,0.0,144.0,state_aware_aoii_cfg023,state_aware_aoii,0.0,0.0,validation,19.14034,1
36.846828906666666,0.11805555555555555,77.3547605,144.0,static_cpb_cfg000,static_cpb,0.2847222222222222,8.7349,validation,33.456171999999995,1
29.609770846666667,0.11805555555555555,72.11173975,144.0,static_cpb_cfg002,static_cpb,0.2916666666666667,8.7349,validation,31.849572000000002,1
34.15488747,0.13194444444444445,63.129864,144.0,static_cpb_cfg003,static_cpb,0.2847222222222222,5.6193,validation,29.4844,1
26.333002023333336,0.13194444444444445,58.858564,144.0,static_cpb_cfg004,static_cpb,0.2916666666666667,5.6193,validation,29.4844,1
27.281313276666666,0.1527777777777778,46.816872,144.0,static_cpb_cfg006,static_cpb,0.2986111111111111,3.5,validation,29.4844,1
22.30946328,0.1527777777777778,46.816872,144.0,static_cpb_cfg007,static_cpb,0.3055555555555556,3.5,validation,28.2975,1
44.11632565666667,0.125,71.513823,144.0,static_cpb_cfg011,static_cpb,0.2777777777777778,5.6193,validation,30.704944,1
37.205475623333335,0.1388888888888889,56.49346399999999,144.0,static_cpb_cfg014,static_cpb,0.2847222222222222,5.6193,validation,31.0868,1
31.249435386666665,0.1388888888888889,56.49346399999999,144.0,static_cpb_cfg015,static_cpb,0.2916666666666667,5.6193,validation,29.4844,1
53.78697985,0.11805555555555555,76.535212,144.0,static_cpb_cfg019,static_cpb,0.2708333333333333,8.7349,validation,33.2796,1
46.377424319999996,0.11805555555555555,76.535212,144.0,static_cpb_cfg020,static_cpb,0.2777777777777778,8.7349,validation,32.061428,1
45.80421202333334,0.13194444444444445,62.428223,144.0,static_cpb_cfg022,static_cpb,0.2708333333333333,5.6193,validation,32.516828,1
41.11073755,0.13194444444444445,58.858564,144.0,static_cpb_cfg023,static_cpb,0.2777777777777778,5.6193,validation,32.304972,1
